,Unnamed: 0,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
12647,12647,0.425556,6,0.489362,0.086346,0.378012,0.003467,0.422915,0.414912,1
12268,12268,0.425202,5,0.595745,0.060376,0.446296,0.003467,0.422915,0.414912,0
28956,28956,0.474448,3,0.255319,0.031074,0.221958,0.002154,0.179441,0.406579,0
8362,8362,0.023052,1,0.212766,0.072055,0.237132,0.003467,0.422915,0.414912,0
1156,1156,0.001062,5,0.085106,0.077999,0.331003,0.003467,0.422915,0.414912,1
30102,30102,0.867926,6,0.12766,0.02603,0.185957,0.000837,0.241326,0.814912,0
23318,23318,0.45998,4,0.808511,0.042933,0.565605,0.002973,0.501813,0.201316,1
36328,36328,0.889076,2,0.851064,0.028942,0.539125,0.002007,0.54376,0.313596,0
29813,29813,0.867661,7,0.106383,0.022787,0.128533,0.001597,0.248576,0.85307,0
28520,28520,0.47405,1,0.170213,0.021016,0.091193,0.00139,0.138788,0.824123,0
41570,41570,0.903146,7,0.042553,0.074787,0.397352,0.004998,0.436561,0.435965,1
1541,1541,0.004469,6,0.106383,0.050468,0.275513,0.003467,0.422915,0.414912,0
8361,8361,0.023052,1,0.191489,0.067761,0.159476,0.003467,0.422915,0.414912,0
30334,30334,0.868103,3,0.978723,0.035277,0.426064,0.00232,0.392025,0.660965,1
7786,7786,0.022521,3,0.212766,0.06545,0.165129,0.003467,0.422915,0.414912,0
76,76,4.4e-05,3,0.595745,0.041041,0.462065,0.003467,0.422915,0.414912,0
41302,41302,0.90288,1,0.468085,0.048367,0.361797,0.002997,0.283273,0.794737,0
21474,21474,0.452192,1,0.382979,0.032575,0.491669,0.002167,0.211031,0.665351,0
12300,12300,0.425247,6,0.255319,0.074727,0.186998,0.003467,0.422915,0.414912,1
43725,43725,0.911243,2,0.957447,0.045485,0.483041,0.00291,0.240808,0.757018,1
40977,40977,0.902571,1,0.702128,0.049838,0.268521,0.00333,0.280166,0.549561,0
6869,6869,0.018583,5,0.106383,0.045965,0.226421,0.003467,0.422915,0.414912,0
5113,5113,0.013893,3,0.531915,0.057043,0.549688,0.003467,0.422915,0.414912,0
24960,24960,0.464625,4,0.0,0.06575,0.450312,0.004539,0.368462,0.38114,0
29109,29109,0.866997,6,0.446809,0.037739,0.506992,0.002495,0.339202,0.664474,1
27127,27127,0.469669,7,0.148936,0.025099,0.125707,0.001678,0.166753,0.726316,0
17244,17244,0.442193,4,0.255319,0.05215,0.326986,0.003467,0.422915,0.414912,0
34663,34663,0.881421,3,0.148936,0.029242,0.176138,0.001782,0.287675,0.65614,0
24012,24012,0.460643,5,0.255319,0.032275,0.359119,0.002148,0.35914,0.530702,0
9933,9933,0.027521,5,0.957447,0.067221,0.40717,0.003467,0.422915,0.414912,1
5450,5450,0.014203,3,0.553191,0.040711,0.496281,0.003467,0.422915,0.414912,0
286,286,0.000221,7,0.978723,0.047256,0.316424,0.003467,0.422915,0.414912,0
32221,32221,0.876112,1,0.276596,0.024048,0.164832,0.000534,0.165976,0.812719,0
16247,16247,0.438166,4,0.489362,0.081962,0.491074,0.003467,0.422915,0.414912,1
816,816,0.000752,5,0.0,0.095773,0.47828,0.003467,0.422915,0.414912,1
9327,9327,0.02699,7,0.319149,0.085505,0.264356,0.003467,0.422915,0.414912,1
42710,42710,0.907261,2,0.808511,0.177645,0.538976,0.011608,0.723718,0.475877,1
14368,14368,0.433388,7,0.340426,0.049838,0.285481,0.003467,0.422915,0.414912,0
25785,25785,0.465378,7,0.191489,0.020205,0.097144,0.001344,0.150958,0.777193,0
34145,34145,0.880934,6,0.361702,0.027471,0.480958,0.00184,0.511393,0.579386,1
19367,19367,0.447148,6,0.489362,0.061727,0.647873,0.004346,0.576385,0.342982,1
28822,28822,0.474315,7,0.468085,0.02636,0.29158,0.001755,0.170119,0.831579,0
41793,41793,0.903323,4,0.702128,0.072775,0.505802,0.004574,0.532626,0.397368,1
30471,30471,0.868236,6,0.829787,0.033986,0.531836,0.002202,0.377784,0.760088,1
474,474,0.000398,4,0.893617,0.107752,0.475602,0.003467,0.422915,0.414912,0
28061,28061,0.473607,5,0.617021,0.054612,0.551622,0.003754,0.725013,0.136404,1
41006,41006,0.902615,2,0.297872,0.085985,0.486611,0.005779,0.473848,0.412719,1
7918,7918,0.02261,5,0.978723,0.060046,0.424427,0.003467,0.422915,0.414912,0
13494,13494,0.429406,3,0.12766,0.055242,0.158286,0.003467,0.422915,0.414912,0
16940,16940,0.438786,4,0.93617,0.053321,0.384261,0.003467,0.422915,0.414912,0
32880,32880,0.876731,1,0.0,0.028191,0.242636,0.001799,0.271103,0.755263,0
6633,6633,0.018362,7,0.191489,0.061337,0.087028,0.003467,0.422915,0.414912,0
36893,36893,0.889607,7,0.617021,0.093911,0.384856,0.00413,0.343863,0.659649,1
6324,6324,0.018052,7,0.765957,0.075177,0.436626,0.003467,0.422915,0.414912,1
33501,33501,0.880315,6,0.957447,0.047556,0.440048,0.003284,0.311238,0.345175,1
36075,36075,0.982169,4,0.574468,0.048907,0.521868,0.003344,0.591662,0.307018,0
31563,31563,0.872307,1,0.574468,0.028822,0.362541,0.000831,0.234852,0.863596,1
1315,1315,0.004248,1,0.404255,0.048607,0.581672,0.003467,0.422915,0.414912,0
16942,16942,0.438786,4,0.978723,0.053321,0.429932,0.003467,0.422915,0.414912,0
4935,4935,0.013716,6,0.829787,0.045755,0.494049,0.003467,0.422915,0.414912,0
31520,31520,0.872262,7,0.680851,0.028942,0.370872,0.000995,0.314604,0.835088,0
21429,21429,0.452148,7,0.446809,0.048637,0.555936,0.003357,0.351113,0.385526,1
12492,12492,0.425424,3,0.255319,0.081812,0.348706,0.003467,0.422915,0.414912,0
34299,34299,0.881067,2,0.574468,0.03978,0.50848,0.00279,0.53651,0.262719,1
28984,28984,0.474448,3,0.851064,0.035937,0.34573,0.002516,0.21854,0.405702,0
5490,5490,0.014247,4,0.382979,0.040591,0.578102,0.003467,0.422915,0.414912,0
4434,4434,0.013274,3,0.382979,0.043203,0.601012,0.003467,0.422915,0.414912,0
11314,11314,0.031901,6,0.723404,0.074817,0.283547,0.003467,0.422915,0.414912,1
546,546,0.000487,6,0.382979,0.119731,0.468164,0.003467,0.422915,0.414912,1
20627,20627,0.451396,4,0.744681,0.044284,0.822821,0.002962,0.782755,0.386842,1
12697,12697,0.425601,7,0.531915,0.074427,0.294258,0.003467,0.422915,0.414912,1
10238,10238,0.030928,5,0.297872,0.059865,0.477983,0.003467,0.422915,0.414912,0
12209,12209,0.425158,4,0.361702,0.062838,0.553407,0.003467,0.422915,0.414912,0
26285,26285,0.468873,3,0.617021,0.027711,0.442725,0.00184,0.160798,0.703947,0
5493,5493,0.014247,4,0.446809,0.040591,0.540167,0.003467,0.422915,0.414912,0
19803,19803,0.447547,1,0.574468,0.041762,0.377864,0.0023,0.283532,0.5,1
38838,38838,0.894518,6,0.12766,0.063558,0.327284,0.004094,0.443553,0.665789,0
43413,43413,0.907924,3,0.446809,0.075507,0.52529,0.005174,0.664164,0.292544,1
19894,19894,0.447635,3,0.468085,0.054792,0.638649,0.003783,0.639306,0.388596,1
1011,1011,0.000929,2,0.06383,0.087366,0.384856,0.003467,0.422915,0.414912,0
30894,30894,0.871687,1,0.638298,0.0269,0.326837,0.001683,0.211289,0.830263,0
27680,27680,0.473253,4,0.680851,0.027951,0.523654,0.002148,0.444329,0.303947,0
39649,39649,0.898323,2,0.021277,0.070524,0.393633,0.003004,0.409373,0.732895,1
30367,30367,0.868147,4,0.659574,0.042602,0.728206,0.00273,0.520197,0.67193,1
11816,11816,0.424804,3,0.170213,0.058394,0.104284,0.003467,0.422915,0.414912,0
27502,27502,0.469979,7,0.978723,0.029092,0.325201,0.001961,0.287157,0.511842,0
9430,9430,0.027078,2,0.468085,0.077939,0.464743,0.003467,0.422915,0.414912,0
29,29,0.0,2,0.617021,0.042482,0.47709,0.003467,0.422915,0.414912,0
16253,16253,0.438166,4,0.617021,0.076348,0.472181,0.003467,0.422915,0.414912,1
1551,1551,0.004469,6,0.319149,0.089498,0.392294,0.003467,0.422915,0.414912,1
769,769,0.000708,4,0.021277,0.125706,0.476793,0.003467,0.422915,0.414912,1
10598,10598,0.031238,5,0.808511,0.056113,0.342606,0.003467,0.422915,0.414912,0
7971,7971,0.022698,7,0.06383,0.063468,0.170039,0.003467,0.422915,0.414912,0
18659,18659,0.443432,5,0.744681,0.089798,0.650402,0.006275,0.728897,0.346053,1
30859,30859,0.871643,7,0.914894,0.029182,0.419369,0.001816,0.258674,0.896053,0
30521,30521,0.86828,7,0.87234,0.042722,0.376079,0.002611,0.342051,0.835526,1
16919,16919,0.438786,4,0.489362,0.067131,0.528117,0.003467,0.422915,0.414912,1
12051,12051,0.425025,1,0.06383,0.055242,0.114996,0.003467,0.422915,0.414912,0
44323,44323,0.911818,1,0.404255,0.044944,0.369235,0.0029,0.282237,0.74693,1
4352,4352,0.013185,1,0.680851,0.041732,0.473073,0.003467,0.422915,0.414912,1
26228,26228,0.468829,2,0.425532,0.040741,0.507289,0.002742,0.326774,0.480263,1
8043,8043,0.022742,1,0.574468,0.090729,0.440643,0.003467,0.422915,0.414912,1
38408,38408,0.89412,4,0.170213,0.057163,0.286819,0.003656,0.423874,0.807456,0
9974,9974,0.027565,6,0.808511,0.083794,0.326837,0.003467,0.422915,0.414912,1
14510,14510,0.433521,3,0.297872,0.068242,0.498066,0.003467,0.422915,0.414912,0
4656,4656,0.013495,1,0.0,0.041401,0.397054,0.003467,0.422915,0.414912,0
6934,6934,0.018627,6,0.468085,0.087096,0.415204,0.003467,0.422915,0.414912,1
28462,28462,0.473961,6,0.978723,0.027591,0.380095,0.001813,0.33506,0.707456,0
37471,37471,0.890138,5,0.659574,0.051249,0.63017,0.003646,0.720093,0.225877,0
18984,18984,0.446794,5,0.510638,0.043653,0.528563,0.003,0.52175,0.489035,0
44899,44899,0.912349,6,0.404255,0.076528,0.543588,0.005224,0.608234,0.302632,1
18908,18908,0.446706,3,0.93617,0.047346,0.60488,0.003149,0.435008,0.56886,0
34276,34276,0.881067,2,0.085106,0.025039,0.163344,0.001608,0.302434,0.774561,0
20165,20165,0.447901,2,0.106383,0.011469,0.230437,0.000727,0.284827,0.712281,0
21266,21266,0.452015,4,0.042553,0.042272,0.550134,0.002916,0.481875,0.460526,0
17817,17817,0.44268,2,0.191489,0.047316,0.145939,0.003108,0.166235,0.708772,0
15792,15792,0.437768,2,0.0,0.048367,0.282952,0.003467,0.422915,0.414912,0
544,544,0.000487,6,0.340426,0.084364,0.394674,0.003467,0.422915,0.414912,0
25872,25872,0.465466,2,0.0,0.0266,0.226569,0.001789,0.277317,0.622368,1
24063,24063,0.460688,6,0.319149,0.088627,0.542398,0.006009,0.49508,0.360965,1
34134,34134,0.880934,6,0.12766,0.018014,0.177031,0.000906,0.274469,0.737281,0
18990,18990,0.446794,5,0.638298,0.043653,0.470991,0.002985,0.502848,0.530702,0
42769,42769,0.907349,4,0.021277,0.075417,0.420411,0.005025,0.448472,0.540789,0
36061,36061,0.982169,4,0.276596,0.660952,0.549093,0.039815,0.482393,0.707018,1
38220,38220,0.893943,7,0.255319,0.044824,0.296489,0.001629,0.319782,0.794298,0
11786,11786,0.42476,2,0.553191,0.074817,0.459387,0.003467,0.422915,0.414912,0
7435,7435,0.022167,2,0.914894,0.046445,0.349598,0.003467,0.422915,0.414912,0
22170,22170,0.455865,1,0.893617,0.043263,0.582862,0.002561,0.374417,0.756579,1
17367,17367,0.442281,6,0.829787,0.053951,0.382773,0.003467,0.422915,0.414912,0
43581,43581,0.908057,6,0.957447,0.057614,0.476941,0.003816,0.293371,0.564035,1
12152,12152,0.425114,3,0.170213,0.062748,0.136715,0.003467,0.422915,0.414912,0
36076,36076,0.982169,4,0.595745,0.048487,0.515769,0.003322,0.575867,0.351316,0
10459,10459,0.031105,2,0.914894,0.060076,0.39393,0.003467,0.422915,0.414912,0
26926,26926,0.469448,2,0.978723,0.038519,0.418923,0.002557,0.337649,0.590351,0
28579,28579,0.474094,2,0.404255,0.041221,0.674204,0.002806,0.448731,0.613596,1
29229,29229,0.867086,1,0.957447,0.030623,0.276852,0.002067,0.137494,0.666228,1
34496,34496,0.881244,6,0.680851,0.027171,0.468908,0.00182,0.476696,0.613596,0
22947,22947,0.456617,4,0.06383,0.040681,0.47828,0.002663,0.488089,0.627632,1
30752,30752,0.871554,5,0.680851,0.046776,0.717941,0.003164,0.737183,0.139474,1
39452,39452,0.898102,4,0.93617,0.06545,0.595061,0.004312,0.489125,0.659649,0
24933,24933,0.464581,3,0.446809,0.134802,0.570515,0.009046,0.489902,0.554386,1
39684,39684,0.898323,2,0.765957,0.088747,0.799911,0.005823,0.708959,0.50307,1
42055,42055,0.903588,3,0.148936,0.036057,0.169741,0.002362,0.132574,0.746053,0
23519,23519,0.460157,1,1.0,0.027261,0.355995,0.001816,0.360694,0.512719,1
26895,26895,0.469448,2,0.319149,0.05251,0.461172,0.003511,0.519679,0.292544,1
41256,41256,0.902836,7,0.510638,0.086826,0.414758,0.005301,0.350854,0.765351,1
28651,28651,0.474138,3,0.914894,0.028251,0.410741,0.001178,0.22579,0.79386,0
11589,11589,0.424583,5,0.446809,0.074817,0.41446,0.003467,0.422915,0.414912,1
39535,39535,0.89819,6,0.659574,0.112105,0.748735,0.007071,0.590886,0.785088,1
30579,30579,0.871422,2,0.06383,0.026,0.178072,0.000841,0.335318,0.732895,0
19190,19190,0.446971,2,0.808511,0.076768,0.667807,0.005307,0.405748,0.478509,1
21650,21650,0.452369,5,0.042553,0.071094,0.541803,0.004904,0.498446,0.435088,1
2165,2165,0.005044,5,0.106383,0.042272,0.301696,0.003467,0.422915,0.414912,0
15992,15992,0.437945,6,0.170213,0.049868,0.102053,0.003467,0.422915,0.414912,0
30633,30633,0.871466,3,0.191489,0.042392,0.271348,0.001292,0.286898,0.852632,1
26809,26809,0.46936,7,0.531915,0.030293,0.359119,0.002005,0.266183,0.636842,0
41533,41533,0.903102,6,0.276596,0.085595,0.484528,0.005631,0.445106,0.603509,1
40926,40926,0.885005,7,0.638298,0.089138,0.369384,0.00581,0.294407,0.621053,1
39247,39247,0.897925,7,0.659574,0.047826,0.402856,0.002935,0.38581,0.662719,0
14037,14037,0.429892,7,0.446809,0.072835,0.414014,0.003467,0.422915,0.414912,0
43253,43253,0.907792,7,0.106383,0.042542,0.211098,0.002829,0.301139,0.583333,0
26418,26418,0.469006,6,0.382979,0.052,0.551175,0.003486,0.50233,0.335965,1
14006,14006,0.429848,6,0.808511,0.11811,0.498661,0.003467,0.422915,0.414912,1
24771,24771,0.464448,7,0.06383,0.029122,0.30482,0.001975,0.403418,0.432018,0
6465,6465,0.018185,3,0.702128,0.046866,0.471586,0.003467,0.422915,0.414912,0
26151,26151,0.46874,7,0.829787,0.028912,0.340672,0.001903,0.278094,0.614912,0
22672,22672,0.456351,5,0.340426,0.037348,0.628087,0.00248,0.659244,0.527193,1
11309,11309,0.031901,6,0.617021,0.074817,0.261529,0.003467,0.422915,0.414912,1
3458,3458,0.009336,4,0.042553,0.042122,0.555638,0.003467,0.422915,0.414912,0
28979,28979,0.474448,3,0.744681,0.037048,0.39036,0.002563,0.278612,0.314474,0
1907,1907,0.004779,6,0.744681,0.231116,0.673907,0.003467,0.422915,0.414912,1
28756,28756,0.474271,6,0.085106,0.019605,0.042547,0.001298,0.112895,0.868421,0
32289,32289,0.876156,2,0.702128,0.02645,0.487057,0.001556,0.318488,0.821491,1
38368,38368,0.894075,3,0.340426,0.084214,0.727165,0.005787,0.756085,0.35307,1
26356,26356,0.468962,5,0.085106,0.027951,0.173014,0.001865,0.261264,0.530263,0
9423,9423,0.027078,2,0.319149,0.094272,0.459238,0.003467,0.422915,0.414912,0
11587,11587,0.424583,5,0.404255,0.074817,0.410295,0.003467,0.422915,0.414912,1
24758,24758,0.464404,6,0.808511,0.049898,0.442577,0.003434,0.510616,0.280263,0
28269,28269,0.473784,2,0.957447,0.028071,0.440048,0.001462,0.278094,0.740351,0
34789,34789,0.88151,5,0.787234,0.028642,0.569176,0.001936,0.642413,0.372368,1
9885,9885,0.027477,4,0.957447,0.074817,0.414609,0.003467,0.422915,0.414912,1
42564,42564,0.907128,6,0.765957,0.090038,0.566052,0.005901,0.678405,0.403509,1
7796,7796,0.022521,3,0.425532,0.087366,0.530794,0.003467,0.422915,0.414912,1
34209,34209,0.880979,7,0.702128,0.028942,0.325945,0.000839,0.251424,0.706579,1
38143,38143,0.893854,5,0.659574,0.077129,0.605028,0.005183,0.765407,0.465789,1
100,100,8.8e-05,4,0.085106,0.041041,0.271794,0.003467,0.422915,0.414912,0
19709,19709,0.447458,6,0.617021,0.041912,0.523207,0.002962,0.528742,0.380263,0
34064,34064,0.880846,4,0.680851,0.029422,0.453436,0.001888,0.467633,0.67807,1
14164,14164,0.430025,3,0.085106,0.049838,0.171675,0.003467,0.422915,0.414912,0
31127,31127,0.871908,6,0.489362,0.033085,0.635079,0.00216,0.556189,0.488596,0
18624,18624,0.443432,5,0.0,0.043893,0.470991,0.002946,0.428534,0.604386,0
7891,7891,0.02261,5,0.404255,0.10496,0.541059,0.003467,0.422915,0.414912,1
40625,40625,0.995575,1,0.361702,0.081152,0.406129,0.00376,0.243397,0.809649,1
30422,30422,0.868192,5,0.808511,0.028161,0.499256,0.000841,0.369498,0.777193,0
25158,25158,0.473563,1,0.12766,0.024048,0.081821,0.001616,0.153547,0.617982,0
8968,8968,0.026636,6,0.851064,0.050498,0.300506,0.003467,0.422915,0.414912,0
44711,44711,0.912172,2,0.489362,0.146842,0.530943,0.010079,0.550492,0.257895,1
20593,20593,0.451396,4,0.021277,0.03966,0.508033,0.002613,0.457535,0.745175,0
43983,43983,0.911508,1,0.319149,0.042542,0.294853,0.002547,0.208441,0.853509,0
25735,25735,0.465333,6,0.148936,0.02621,0.152187,0.001747,0.220093,0.664912,0
43455,43455,0.907969,4,0.319149,0.090489,0.518893,0.006232,0.655878,0.277193,1
3161,3161,0.009026,4,0.87234,0.045304,0.704552,0.003467,0.422915,0.414912,0
12954,12954,0.425822,5,0.893617,0.091389,0.393484,0.003467,0.422915,0.414912,1
3079,3079,0.008982,3,0.148936,0.077909,0.270158,0.003467,0.422915,0.414912,0
35518,35518,0.885271,6,0.978723,0.115708,0.481404,0.007848,0.429052,0.547368,1
35080,35080,0.889253,4,0.851064,0.027471,0.506992,0.001888,0.509839,0.482895,0
28099,28099,0.473652,6,0.404255,0.029182,0.590003,0.001948,0.657949,0.363596,0
6058,6058,0.017831,2,0.212766,0.06611,0.199197,0.003467,0.422915,0.414912,0
45305,45305,0.9158,7,0.87234,0.050648,0.322821,0.003488,0.305541,0.325877,0
20727,20727,0.451484,6,0.829787,0.05269,0.722702,0.003481,0.601502,0.646053,1
1392,1392,0.004336,3,0.0,0.047076,0.480661,0.003467,0.422915,0.414912,0
8523,8523,0.023185,4,0.574468,0.060676,0.439453,0.003467,0.422915,0.414912,0
20037,20037,0.447768,6,0.446809,0.062027,0.681047,0.004341,0.602538,0.288158,1
17903,17903,0.442724,3,1.0,0.070373,0.518596,0.004555,0.452356,0.467105,0
37129,37129,0.889828,5,0.531915,0.031794,0.595359,0.002262,0.651994,0.154386,0
36507,36507,0.889253,6,0.574468,0.02693,0.503273,0.001884,0.533143,0.32807,0
14526,14526,0.433521,3,0.638298,0.068242,0.512199,0.003467,0.422915,0.414912,1
35090,35090,0.893677,5,0.042553,0.041672,0.414311,0.002665,0.422579,0.677193,1
7017,7017,0.018716,1,0.191489,0.045455,0.106665,0.003467,0.422915,0.414912,0
19775,19775,0.447502,7,1.0,0.041431,0.456709,0.00275,0.416106,0.517982,1
27118,27118,0.469625,6,0.978723,0.048427,0.366409,0.003263,0.351372,0.545175,0
25067,25067,0.464714,6,0.234043,0.025189,0.196073,0.001691,0.20637,0.652193,0
20739,20739,0.451529,7,0.06383,0.043413,0.473073,0.002925,0.508545,0.609649,1
19777,19777,0.447547,1,0.021277,0.040891,0.378161,0.002682,0.360435,0.585526,0
10292,10292,0.030972,6,0.425532,0.083794,0.415353,0.003467,0.422915,0.414912,1
29072,29072,0.866953,5,0.680851,0.035937,0.33249,0.002424,0.348265,0.582456,1
42753,42753,0.907305,3,0.702128,0.102258,0.492413,0.006911,0.665458,0.35614,0
40673,40673,1.0,2,0.361702,0.055152,0.549985,0.003756,0.627395,0.342982,0
7525,7525,0.022256,4,0.787234,0.059926,0.511455,0.003467,0.422915,0.414912,1
22176,22176,0.455909,2,0.0,0.034016,0.424427,0.002275,0.377266,0.634649,0
16744,16744,0.438609,7,0.851064,0.053381,0.353169,0.003467,0.422915,0.414912,1
32555,32555,0.876421,1,0.234043,0.021256,0.133889,0.000818,0.143708,0.874561,0
19920,19920,0.447679,4,0.0,0.041311,0.563076,0.002657,0.498446,0.645614,0
22887,22887,0.456528,2,0.829787,0.041161,0.750967,0.002761,0.624029,0.582018,1
13354,13354,0.429273,7,0.212766,0.072535,0.114996,0.003467,0.422915,0.414912,0
7332,7332,0.022079,7,0.765957,0.089888,0.380393,0.003467,0.422915,0.414912,1
12823,12823,0.425733,3,0.148936,0.055242,0.133294,0.003467,0.422915,0.414912,0
7284,7284,0.022034,6,0.765957,0.057644,0.37712,0.003467,0.422915,0.414912,0
4769,4769,0.013583,3,0.361702,0.041431,0.567688,0.003467,0.422915,0.414912,0
34616,34616,0.881377,2,0.170213,0.027261,0.115591,0.000935,0.227861,0.72193,0
5975,5975,0.017743,7,0.489362,0.047706,0.321779,0.003467,0.422915,0.414912,0
35826,35826,0.88558,6,0.382979,0.085925,0.602648,0.006045,0.673226,0.189912,1
44145,44145,0.911641,4,0.702128,0.085115,0.487206,0.005837,0.611341,0.215351,1
844,844,0.000752,5,0.595745,0.044224,0.461321,0.003467,0.422915,0.414912,0
3550,3550,0.00938,5,0.978723,0.041732,0.555936,0.003467,0.422915,0.414912,0
44502,44502,0.911995,5,0.12766,0.042843,0.164386,0.002846,0.282237,0.587719,0
33196,33196,0.876997,7,0.595745,0.034136,0.389765,0.002264,0.265148,0.555263,1
5167,5167,0.013937,4,0.659574,0.106131,0.5723,0.003467,0.422915,0.414912,1
33130,33130,0.876952,6,0.212766,0.036147,0.316275,0.002341,0.327809,0.567105,1
30002,30002,0.867838,4,0.042553,0.027111,0.242339,0.000991,0.369757,0.661404,0
22265,22265,0.455953,3,0.87234,0.041281,0.655757,0.002802,0.538581,0.536842,1
2583,2583,0.005398,6,0.829787,0.080911,0.555787,0.003467,0.422915,0.414912,1
30461,30461,0.868236,6,0.617021,0.033986,0.69161,0.00215,0.538581,0.622368,1
19057,19057,0.446883,7,0.021277,0.030323,0.475454,0.001926,0.414293,0.745175,0
5729,5729,0.017521,2,0.361702,0.074727,0.591193,0.003467,0.422915,0.414912,0
5408,5408,0.014159,2,0.680851,0.080191,0.494198,0.003467,0.422915,0.414912,1
13821,13821,0.429671,2,0.957447,0.066531,0.445998,0.003467,0.422915,0.414912,0
12559,12559,0.425468,4,0.659574,0.116278,0.575275,0.003467,0.422915,0.414912,0
25275,25275,0.482412,3,0.574468,0.062928,0.464445,0.004377,0.496116,0.244298,1
2189,2189,0.005044,5,0.617021,0.042422,0.473073,0.003467,0.422915,0.414912,0
31848,31848,0.872572,7,0.510638,0.032725,0.404493,0.002056,0.325997,0.851316,0
7825,7825,0.022565,4,0.021277,0.074457,0.38188,0.003467,0.422915,0.414912,0
19935,19935,0.447679,4,0.319149,0.081152,0.701577,0.005436,0.63827,0.394737,1
23849,23849,0.460466,1,0.87234,0.024439,0.379054,0.001639,0.378301,0.674561,0
22914,22914,0.456573,3,0.382979,0.042933,0.698304,0.002848,0.665199,0.510088,1
24326,24326,0.460909,4,0.808511,0.145911,0.746504,0.009879,0.479544,0.517982,1
38781,38781,0.894429,4,0.957447,0.056083,0.616186,0.003729,0.473589,0.567544,0
16645,16645,0.43852,5,0.787234,0.071694,0.493454,0.003467,0.422915,0.414912,1
167,167,0.000133,5,0.489362,0.146902,0.495537,0.003467,0.422915,0.414912,1
